pollutant_name,test_date,reason,sample_concentration,emittion_threshold,deviation_percentage,emittion_rate,link,x,y,name,errors
בריליום,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
קאדמיום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0010,0.05,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
קובאלט,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
כרום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
נחושת ותרכובותיה,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
כספית ותרכובותיה,18/02/2014,תקופתי מתוכנן,0.0020,0.05,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
מאנגאן ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0000,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
ניקל,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
עופרת ותרכובותיה,18/02/2014,תקופתי מתוכנן,0.0020,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
אנטימון ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0040,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
סלניום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0040,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
בדיל ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0040,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
טלוריום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0040,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
תאליום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0040,0.05,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
ואנאדיום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
אבץ,18/02/2014,תקופתי מתוכנן,0.0380,אין נתונים,לא רלוונטי,0.0000,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
תחמוצות חנקן ,18/02/2014,תקופתי מתוכנן,179.8000,400,אין חריגה,0.21,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
תחמוצות  גופרית ,18/02/2014,תקופתי מתוכנן,57.4000,50,אין חריגה,0.07,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
"כלור, תרכובות אנאורגניות גזיות",18/02/2014,תקופתי מתוכנן,0.71,10,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
מימן גופרי,18/02/2014,תקופתי מתוכנן,0.80,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
פחמן חד-חמצני,18/02/2014,תקופתי מתוכנן,155,50,190.6000,0.18,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
"כלור, תרכובות אנאורגניות גזיות",18/02/2014,תקופתי מתוכנן,0.40,10,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
תחמוצות חנקן ,18/02/2014,תקופתי מתוכנן,69.6000,400,אין חריגה,0.09,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
תחמוצות  גופרית ,18/02/2014,תקופתי מתוכנן,135.6000,50,אין חריגה,0.18,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
חלקיקים,18/02/2014,תקופתי מתוכנן,11.4000,10,108,0.01,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
TOC,18/02/2014,תקופתי מתוכנן,347.8000,10,אין חריגה,0.4520,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
פחמן חד-חמצני,18/02/2014,תקופתי מתוכנן,214,50,676.8000,0.28,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
חלקיקים,18/02/2014,תקופתי מתוכנן,2.4720,10,אין חריגה,0.0060,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
TOC,18/02/2014,תקופתי מתוכנן,3.50,10,אין חריגה,0.0080,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
כסף,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
אלומיניום,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,לא רלוונטי,0.0000,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
ארסן ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0030,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
כספית ותרכובותיה,18/02/2014,תקופתי מתוכנן,0.0010,0.05,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
מאנגאן ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
עופרת ותרכובותיה,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
אנטימון ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0030,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
סלניום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0030,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
בדיל ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0030,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
טלוריום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0030,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
תאליום ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0030,0.05,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
אבץ,18/02/2014,תקופתי מתוכנן,0.0080,אין נתונים,לא רלוונטי,0.0000,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
"כלור, תרכובות אנאורגניות גזיות",18/02/2014,תקופתי מתוכנן,0.80,10,אין חריגה,0.0020,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
מימן גופרי,18/02/2014,תקופתי מתוכנן,0.90,אין נתונים,לא רלוונטי,0.0020,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
חלקיקים,18/02/2014,תקופתי מתוכנן,6.80,10,אין חריגה,0.0140,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
TOC,18/02/2014,תקופתי מתוכנן,3.90,10,אין חריגה,0.0080,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
ארסן ותרכובותיו,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,אין חריגה,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
אבץ,18/02/2014,תקופתי מתוכנן,0.0010,אין נתונים,לא רלוונטי,0.0000,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185181,31.634771975621717,34.55718957004063,אקו_ישראל_תעשיות_מיחזור_בעמ__,
חלקיקים,29/01/2020,תקופתי מתוכנן,17.4933,50.0000,אין חריגה,0.0658,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
גופרית דו חמצנית,29/01/2020,תקופתי מתוכנן,1447.7310,אין נתונים,לא רלוונטי,5.4428,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
תחמוצות חנקן,29/01/2020,תקופתי מתוכנן,392.0268,אין נתונים,לא רלוונטי,1.4738,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
פחמן חד-חמצני,29/01/2020,תקופתי מתוכנן,2.2210,80.0000,אין חריגה,0.0083,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
תחמוצות  גופרית ,20/02/2014,תקופתי מתוכנן,1577,1700,אין חריגה,6.39,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
חלקיקים,22/03/2021,תקופתי מתוכנן,13.9033,50.0000,אין חריגה,0.0889,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
גופרית דו חמצנית,22/03/2021,תקופתי מתוכנן,648.6852,אין נתונים,לא רלוונטי,4.1460,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
תחמוצות חנקן,22/03/2021,תקופתי מתוכנן,552.0969,700.0000,אין חריגה,3.5287,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
פחמן חד-חמצני,22/03/2021,תקופתי מתוכנן,אין נתונים,80.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=49782,32.90459579850635,35.09374332340346,ימא_-_ייצור_מוצרי_אריזה_בעמ__,
חלקיקים,11/05/2014,תקופתי מתוכנן,0.84,אין נתונים,לא רלוונטי,0.0011,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185486,31.147309302951083,34.7881875128682,ביוסויל_שותפות_רשומה__,
מימן גופרי,11/05/2014,תקופתי מתוכנן,0.0560,אין נתונים,לא רלוונטי,0.0001,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185486,31.147309302951083,34.7881875128682,ביוסויל_שותפות_רשומה__,
TOC,11/05/2014,תקופתי מתוכנן,10.2100,20,אין חריגה,0.0133,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185486,31.147309302951083,34.7881875128682,ביוסויל_שותפות_רשומה__,
VOC,23/06/2013,תקופתי מתוכנן,0.11,אין נתונים,לא רלוונטי,0.0002,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=185486,31.147309302951083,34.7881875128682,ביוסויל_שותפות_רשומה__,
